Treatment,Pop,GH.area,Mat.area,Dam,Plant_ID,SM_g,GR,FT,DTF,CW,ASD_S,ASD_L,ASD,SM.s,GR.s,CW.s,ASD.s,ORQFT,Index
Sel,HOFF,DB,A4,326,326-2,0.022,0.7,281,185,31.53,-0.3,2.54,1.42,-2.043842107,1.311822015,-0.53675714,-0.561582182,1.209461151,-1.734788512
Sel,HOFF,DB,A4,326,326-3,0.024,0.7,253,157,24.18,-0.62,0.84,0.73,-1.695152136,1.311822015,-2.26849657,-2.290704529,0.403005315,-0.476868453
Sel,HOFF,DB,A4,326,326-4,0.021,0.5,261,165,32.09,-0.14,2,1.07,-2.218187093,-0.142053955,-0.404815088,-1.438673228,0.604329334,-0.134983292
Sel,HOFF,DB,A4,326,326-5,0.022,0.8,282,186,32.87,-0.48,2.37,1.425,-2.043842107,2.03876,-0.221038659,-0.54905231,1.24177622,-2.061603161
Sel,HOFF,DB,A4,326,326-6,0.024,0.7,250,154,35.56,-1.58,0.85,1.215,-1.695152136,1.311822015,0.412754411,-1.075306938,0.321571605,-0.641625221
Sel,HOFF,DB,A4,326,326-7,0.023,0.8,257,161,18,-0.24,2.96,1.6,-1.869497121,2.03876,-3.724571355,-0.110506788,0.515136482,-2.972609326
Sel,HOFF,DB,A4,326,326-8,0.024,0.7,280,184,38.37,0,2.99,1.495,-1.695152136,1.311822015,1.074820778,-0.373634101,1.181892195,-1.29089132
Sel,HOFF,DB,A4,326,326-9,0.023,0.6,272,176,33.65,-0.19,3.52,1.855,-1.869497121,0.58488403,-0.037262229,0.528516688,1.001057002,-1.870812617
Sel,HOFF,DB,A4,327,327-1,0.026,0.7,251,155,35.24,-2.68,0,1.34,-1.346462164,1.311822015,0.337358953,-0.762060136,0.354484077,-0.754516945
Sel,HOFF,DB,A4,327,327-10,0.023,0.6,222,126,30.9,-1.92,1.2,1.56,-1.869497121,0.58488403,-0.685191948,-0.210745764,-0.041652333,-1.12543122
Sel,HOFF,DB,A4,327,327-2,0.03,0.7,222,126,33.4,-1.12,0.87,0.995,-0.649082221,1.311822015,-0.096164931,-1.626621309,-0.041652333,0.210220683
Sel,HOFF,DB,A4,327,327-3,0.024,0.6,225,129,30.99,-0.82,1.75,1.285,-1.695152136,0.58488403,-0.663986975,-0.899888728,0.011729929,-0.554989783
Sel,HOFF,DB,A4,327,327-4,0.025,0.7,246,150,29.81,-0.51,1.67,1.09,-1.52080715,1.311822015,-0.942007727,-1.388553739,0.195361484,-0.6462798
Sel,HOFF,DB,A4,327,327-5,0.024,0.6,247,151,28.29,-1.14,1.43,1.285,-1.695152136,0.58488403,-1.300136154,-0.899888728,0.222937096,-0.796841977
Sel,HOFF,DB,A4,327,327-6,0.027,0.8,246,150,30.5,-1.89,1,1.445,-1.172117178,2.03876,-0.779436271,-0.498932822,0.195361484,-1.499618444
Sel,HOFF,DB,A4,327,327-7,0.022,0.5,243,147,30.25,-1.08,0.47,0.775,-2.043842107,-0.142053955,-0.838338972,-2.17793568,0.137078625,0.53764002
Sel,HOFF,DB,A4,327,327-8,0.029,0.7,235,139,27.18,-2.09,0.98,1.535,-0.823427207,1.311822015,-1.561664149,-0.273395125,0.075728624,-1.290234595
Sel,HOFF,DB,A4,327,327-9,0.029,0.6,233,137,30.75,-1.01,1.62,1.315,-0.823427207,0.58488403,-0.720533569,-0.824709496,0.055744741,-0.266279421
Sel,HOFF,DB,A4,328,328-1,0.034,0.5,247,151,28.93,-2.42,0,1.21,0.048297722,-0.142053955,-1.149345237,-1.08783681,0.222937096,0.519840766
Sel,HOFF,DB,A4,328,328-10,0.029,0.5,223,127,26.39,-1.98,1.14,1.56,-0.823427207,-0.142053955,-1.747796687,-0.210745764,-0.013489518,-0.575761996
Sel,HOFF,DB,A4,328,328-2,0.027,0.6,222,126,30.78,-1.61,0.6,1.105,-1.172117178,0.58488403,-0.713465245,-1.350964123,-0.041652333,0.008818176
Sel,HOFF,DB,A4,328,328-3,0.027,0.6,242,146,33.75,-3.26,0,1.63,-1.172117178,0.58488403,-0.013701149,-0.035327555,0.118748053,-0.835814205
Sel,HOFF,DB,A4,328,328-4,0.028,0.6,247,151,35.41,-1.2,1.13,1.165,-0.997772193,0.58488403,0.37741279,-1.200605658,0.222937096,0.165297902
Sel,HOFF,DB,A4,328,328-5,0.026,0.5,249,153,33.71,-2.51,0,1.255,-1.346462164,-0.142053955,-0.023125581,-0.975067961,0.29145076,0.108452229
Sel,HOFF,DB,A4,328,328-6,0.033,0.6,246,150,27.3,-0.36,1.79,1.075,-0.126047264,0.58488403,-1.533390852,-1.426143356,0.195361484,0.214690617
Sel,HOFF,DB,A4,328,328-7,0.029,0.5,278,182,34.98,-0.36,3.11,1.735,-0.823427207,-0.142053955,0.276100144,0.227799759,1.118265916,-0.769465311
Sel,HOFF,DB,A4,328,328-8,0.027,0.5,212,116,32.87,-2.7,0,1.35,-1.172117178,-0.142053955,-0.221038659,-0.737000391,-0.380839409,0.193939761
Sel,HOFF,DB,A4,328,328-9,0.029,0.6,230,134,31.51,-2.45,1.15,1.8,-0.823427207,0.58488403,-0.541469356,0.390688096,0.043413374,-1.112353755
Sel,ELLR,DC,A6,432,432-10,0.032,0.4,260,164,32.92,-3.07,0,1.535,-0.30039225,-0.86899194,-0.209258118,-0.273395125,0.579869229,0.277831761
Sel,ELLR,DC,A6,432,432-6,0.032,0.4,257,161,30.67,-0.25,3,1.625,-0.30039225,-0.86899194,-0.739382434,-0.047857427,0.515136482,-0.004918185
Sel,ELLR,DC,A6,432,432-7,0.029,0.4,257,161,35.08,-0.15,2.54,1.345,-0.823427207,-0.86899194,0.299661224,-0.749530264,0.515136482,0.561145573
Sel,ELLR,DC,A6,432,432-8,0.03,0.4,261,165,34.43,-1.96,0,0.98,-0.649082221,-0.86899194,0.1465142,-1.664210925,0.604329334,1.239663472
Sel,ELLR,DC,A6,432,432-9,0.031,0.5,247,151,33.39,-3.27,0,1.635,-0.474737235,-0.142053955,-0.098521039,-0.022797683,0.222937096,-0.215543197
Sel,ELLR,DC,A6,433,433-1,0.027,0.6,262,166,31.85,-2.13,1.23,1.68,-1.172117178,0.58488403,-0.461361682,0.089971166,0.636321107,-1.229301042
Sel,ELLR,DC,A6,433,433-10,0.036,0.6,246,150,33.06,-0.43,2.93,1.68,0.396987693,0.58488403,-0.176272605,0.089971166,0.195361484,-0.323764381
Sel,ELLR,DC,A6,433,433-2,0.028,0.5,253,157,28.01,-0.91,1,0.955,-0.997772193,-0.142053955,-1.36610718,-1.726860286,0.403005315,0.421369104
Sel,ELLR,DC,A6,433,433-3,0.034,0.4,251,155,28.65,-1.87,0.98,1.425,0.048297722,-0.86899194,-1.215316263,-0.54905231,0.354484077,0.447042179
Sel,ELLR,DC,A6,433,433-4,0.033,0.6,252,156,25.94,-1.08,0.74,0.91,-0.126047264,0.58488403,-1.85382155,-1.839629134,0.380839409,0.370152232
Sel,ELLR,DC,A6,433,433-5,0.026,0.7,264,168,33.2,-2.13,1.04,1.585,-1.346462164,1.311822015,-0.143287093,-0.148096404,0.722776022,-1.464579572
Sel,ELLR,DC,A6,433,433-6,0.028,0.4,262,166,29.52,-1.95,0.85,1.4,-0.997772193,-0.86899194,-1.010334861,-0.611701671,0.636321107,-0.002388773
Sel,ELLR,DC,A6,433,433-7,0.036,0.7,256,160,25.92,-0.5,3,1.75,0.396987693,1.311822015,-1.858533766,0.265389375,0.489850648,-1.388253854
Sel,ELLR,DC,A6,433,433-8,0.026,0.2,273,177,33.63,0,2.89,1.445,-1.346462164,-2.32286791,-0.041974446,-0.498932822,1.030530847,0.656910536
Sel,ELLR,DC,A6,433,433-9,0.025,0.6,259,163,31.34,-2.81,0.68,1.745,-1.52080715,0.58488403,-0.581523193,0.252859503,0.557120625,-1.502914281
Sel,ELLR,DC,A6,434,434-1,0.029,0.5,285,189,37.32,0,3.85,1.925,-0.823427207,-0.142053955,0.827429431,0.703934897,1.343150612,-1.056030637
Sel,ELLR,DC,A6,434,434-10,0.026,0.4,279,183,37.81,0,3.32,1.66,-1.346462164,-0.86899194,0.942878727,0.039851677,1.146097537,-0.301335983
Sel,ELLR,DC,A6,434,434-2,0.024,0.5,249,153,30.62,-2.81,0.68,1.745,-1.695152136,-0.142053955,-0.751162974,0.252859503,0.29145076,-1.139226175
Sel,ELLR,DC,A6,434,434-3,0.042,0.5,280,184,37.11,0,3.33,1.665,1.443057608,-0.142053955,0.777951162,0.052381549,1.181892195,0.443382028
Sel,ELLR,DC,A6,434,434-4,0.037,0.4,276,180,34.95,0,1.91,0.955,0.571332679,-0.86899194,0.269031819,-1.726860286,1.073365495,1.676367638
Sel,ELLR,DC,A6,434,434-5,0.025,0.5,266,170,32.04,-0.1,1.9,1,-1.52080715,-0.142053955,-0.416595628,-1.614091437,0.798764866,0.222268745
Sel,ELLR,DC,A6,434,434-6,0.036,0.5,287,191,33.96,0,3.21,1.605,0.396987693,-0.142053955,0.035777121,-0.097976915,1.51930766,-0.209612773
Sel,ELLR,DC,A6,434,434-7,0.036,0.6,265,169,33.69,0,2.65,1.325,0.396987693,0.58488403,-0.027837797,-0.799649752,0.765320892,0.170071963
Sel,ELLR,DC,A6,434,434-8,0.028,0.3,287,191,35.84,0,2.95,1.475,-0.997772193,-1.595929925,0.478725437,-0.42375359,1.51930766,0.325715889
Sel,ELLR,DC,A6,434,434-9,0.027,0.3,247,151,34.85,0,2.72,1.36,-1.172117178,-1.595929925,0.245470739,-0.711940647,0.222937096,0.861852941
Sel,PENN,DC,A5,139,139-10,0.037,0.67,244,148,26.83,-1.25,2.01,1.63,0.571332679,1.093740619,-1.644127932,-0.035327555,0.155455377,-0.799766672
Sel,PENN,DC,A5,139,139-6,0.042,0.44,220,124,31.14,-3.4,0.7,2.05,1.443057608,-0.578216746,-0.628645354,1.017181699,-0.130569274,0.060338755
Sel,PENN,DC,A5,139,139-7,0.047,0.67,247,151,32.69,-0.84,2.12,1.48,2.314782536,1.093740619,-0.263448604,-0.411223717,0.222937096,0.565639022
Sel,PENN,DC,A5,139,139-8,0.044,0.56,245,149,35.55,-0.5,4.25,2.375,1.791747579,0.294108836,0.410398303,1.831623384,0.175075739,-0.693547316
Sel,PENN,DC,A5,139,139-9,0.038,0.44,222,126,38.25,-1.69,1.66,1.675,0.745677665,-0.578216746,1.046547482,0.077441294,-0.041652333,0.862730405
Sel,PENN,DC,A6,140,140-1,0.038,0.5,220,124,32.04,-1.3,1.77,1.535,0.745677665,-0.142053955,-0.416595628,-0.273395125,-0.130569274,0.535839126
Sel,PENN,DC,A6,140,140-10,0.038,0.6,220,124,28.23,-3.9,-0.5,2.2,0.745677665,0.58488403,-1.314272802,1.393077862,-0.130569274,-1.319309301
Sel,PENN,DC,A6,140,140-2,0.041,0.5,223,127,32.25,-0.45,2.86,1.655,1.268712622,-0.142053955,-0.367117359,0.027321805,-0.013489518,0.510078933
Sel,PENN,DC,A6,140,140-3,0.042,0.7,220,124,33.33,-1.82,1.83,1.825,1.443057608,1.311822015,-0.112657688,0.453337456,-0.130569274,-0.399231634
Sel,PENN,DC,A6,140,140-4,0.038,0.5,218,122,34.54,-4.45,0.98,2.715,0.745677665,-0.142053955,0.172431389,2.683654686,-0.206732213,-1.466030672
Sel,PENN,DC,A6,140,140-6,0.036,0.6,224,128,32.65,-1.6,1.81,1.705,0.396987693,0.58488403,-0.272873036,0.152620526,0.001172966,-0.326551561
Sel,PENN,DC,A6,140,140-7,0.035,0.6,214,118,32.15,-1.34,2.72,2.03,0.222642708,0.58488403,-0.39067844,0.967062211,-0.334568781,-0.914787991
Sel,PENN,DC,A6,140,140-8,0.035,0.7,234,138,32.25,-1.12,2.22,1.67,0.222642708,1.311822015,-0.367117359,0.064911422,0.06690895,-0.773744606
Sel,PENN,DC,A6,140,140-9,0.038,0.5,213,117,34.83,-0.64,2.47,1.555,0.745677665,-0.142053955,0.240758523,-0.223275636,-0.360736177,0.752969732
Sel,PENN,DC,A6,141,141-1,0.041,0.6,232,136,34.31,-0.92,2.08,1.5,1.268712622,0.58488403,0.118240903,-0.361104229,0.049871719,0.512856158
Sel,PENN,DC,A6,141,141-10,0.043,0.6,215,119,35.72,-1.61,1.63,1.62,1.617402594,0.58488403,0.450452141,-0.060387299,-0.304325739,0.653425563
Sel,PENN,DC,A6,141,141-2,0.042,0.4,242,146,31.82,-1.09,2.19,1.64,1.443057608,-0.86899194,-0.468430006,-0.010267811,0.118748053,0.92828651
Sel,PENN,DC,A6,141,141-3,0.042,0.5,241,145,30.88,-2.28,1.98,2.13,1.443057608,-0.142053955,-0.689904164,1.217659653,0.103404988,-0.420098215
Sel,PENN,DC,A6,141,141-4,0.033,0.4,217,121,31.27,-0.6,2.13,1.365,-0.126047264,-0.86899194,-0.59801595,-0.699410775,-0.246449127,0.858177362
Sel,PENN,DC,A6,141,141-5,0.036,0.5,225,129,35.16,-1.89,1.63,1.76,0.396987693,-0.142053955,0.318510089,0.290449119,0.011729929,0.112156444
Sel,PENN,DC,A6,141,141-6,0.033,0.5,212,116,30.76,-1.12,2.21,1.665,-0.126047264,-0.142053955,-0.718177461,0.052381549,-0.380839409,-0.069837951
Sel,PENN,DC,A6,141,141-7,0.045,0.6,222,126,35.4,-0.4,2.69,1.545,1.966092565,0.58488403,0.375056682,-0.24833538,-0.041652333,0.829176666
Sel,PENN,DC,A6,141,141-8,0.034,0.6,243,147,29.19,-2.39,0.49,1.44,0.048297722,0.58488403,-1.088086428,-0.511462694,0.137078625,-0.248225158
Sel,PENN,DC,A6,141,141-9,0.049,0.5,213,117,29.4,-1.71,1.47,1.59,2.663472508,-0.142053955,-1.038608158,-0.135566532,-0.360736177,1.1766398
Sel,PENN,DC,A6,142,142-1,0.037,0.3,171,75,29.63,-0.79,2.39,1.59,0.571332679,-1.595929925,-0.984417673,-0.135566532,-0.619179906,1.161238316
Sel,PENN,DC,A6,142,142-10,0.033,0.5,213,117,26.68,-1.92,0.83,1.375,-0.126047264,-0.142053955,-1.679469553,-0.674351031,-0.360736177,0.20731656
Sel,PENN,DC,A6,142,142-2,0.034,0.5,235,139,32.67,-0.31,3.17,1.74,0.048297722,-0.142053955,-0.26816082,0.240329631,0.075728624,-0.177387925
Sel,PENN,DC,A6,142,142-4,0.033,0.5,239,143,32.72,-2.44,1.59,2.015,-0.126047264,-0.142053955,-0.25638028,0.929472595,0.090441525,-0.763307206
Sel,PENN,DC,A6,142,142-5,0.042,0.6,246,150,31.43,-1.19,2.21,1.7,1.443057608,0.58488403,-0.56031822,0.140090654,0.195361484,-0.011983736
Sel,PENN,DC,A6,142,142-6,0.04,0.5,228,132,30.7,-2.15,1.7,1.925,1.094367636,-0.142053955,-0.732314109,0.703934897,0.036369962,-0.178002643
Sel,PENN,DC,A6,142,142-7,0.037,0.5,222,126,28.76,-1.19,1.71,1.45,0.571332679,-0.142053955,-1.189399075,-0.48640295,-0.041652333,0.38381284
Sel,PENN,DC,A6,142,142-8,0.044,0.5,216,120,34.09,-4.69,-2.14,3.415,1.791747579,-0.142053955,0.066406526,4.437836777,-0.275576727,-2.315147254
Sel,PENN,DC,A6,142,142-9,0.037,0.4,215,119,32.06,-0.86,1.17,1.015,0.571332679,-0.86899194,-0.411883412,-1.576501821,-0.304325739,1.874929625
Sel,MARY,DD,A7,246,246-10,0.04,0.6,169,73,33.31,-0.81,2.64,1.725,1.094367636,0.58488403,-0.117369904,0.202740014,-0.66677881,0.213751257
Sel,MARY,DD,A7,246,246-6,0.05,0.4,161,65,35.65,-0.8,1.94,1.37,2.837817494,-0.86899194,0.433959384,-0.686880903,-0.943658984,2.640816097
Sel,MARY,DD,A7,246,246-7,0.048,0.5,160,64,30.4,0,2.02,1.01,2.489127522,-0.142053955,-0.802997351,-1.589031693,-1.058871293,2.484248991
Sel,MARY,DD,A7,246,246-8,0.047,0.3,160,64,36.81,-0.16,3.98,2.07,2.314782536,-1.595929925,0.70726792,1.067301188,-1.058871293,1.622292983
Sel,MARY,DD,A7,246,246-9,0.048,0.5,161,65,32.94,-1.03,2.28,1.655,2.489127522,-0.142053955,-0.204545902,0.027321805,-0.943658984,1.406989714
Sel,MARY,DD,A7,247,247-1,0.035,0.6,163,67,35.41,-1.1,0,0.55,0.222642708,0.58488403,0.37741279,-2.741779924,-0.785920783,2.185428104
Sel,MARY,DD,A7,247,247-10,0.034,0.5,174,78,34.13,-1.41,1.59,1.5,0.048297722,-0.142053955,0.075830958,-0.361104229,-0.487867882,0.556777207
Sel,MARY,DD,A7,247,247-2,0.03,0.5,172,76,26.5,-1.12,0,0.56,-0.649082221,-0.142053955,-1.721879498,-2.71672018,-0.56329576,1.551266776
Sel,MARY,DD,A7,247,247-3,0.029,0.6,167,71,34.44,-1.88,1.09,1.485,-0.823427207,0.58488403,0.148870308,-0.398693845,-0.691150096,-0.087891671
Sel,MARY,DD,A7,247,247-4,0.035,0.4,160,64,33.62,-1.9,1.64,1.77,0.222642708,-0.86899194,-0.044330554,0.315508863,-1.058871293,0.691935621
Sel,MARY,DD,A7,247,247-5,0.036,0.5,165,69,36.51,-1.51,1.03,1.27,0.396987693,-0.142053955,0.636584678,-0.937478345,-0.716697017,1.360545851
Sel,MARY,DD,A7,247,247-6,0.03,0.6,162,66,36.94,-1.25,1.4,1.325,-0.649082221,0.58488403,0.737897325,-0.799649752,-0.847317869,0.493081388
Sel,MARY,DD,A7,247,247-7,0.029,0.5,169,73,35.42,-1.02,2.02,1.52,-0.823427207,-0.142053955,0.379768899,-0.310984741,-0.66677881,0.288300844
Sel,MARY,DD,A7,247,247-8,0.032,0.4,161,65,34.52,-1.58,2.44,2.01,-0.30039225,-0.86899194,0.167719172,0.916942723,-0.943658984,0.037862128
Sel,MARY,DD,A7,247,247-9,0.032,0.6,165,69,38.1,-1.08,1.23,1.155,-0.30039225,0.58488403,1.011205861,-1.225665402,-0.716697017,0.982962819
Sel,MARY,DD,A7,248,248-1,0.046,0.5,160,64,34.62,0,2.55,1.275,2.140437551,-0.142053955,0.191280253,-0.924948473,-1.058871293,2.105020863
Sel,MARY,DD,A7,248,248-10,0.046,0.6,158,62,35.21,-1.07,2.15,1.61,2.140437551,0.58488403,0.330290629,-0.085447043,-1.409682012,1.256984661
Sel,MARY,DD,A7,248,248-2,0.038,0.2,157,61,34.37,-2.01,1.27,1.64,0.745677665,-2.32286791,0.132377551,-0.010267811,-1.691289789,2.205807146
Sel,MARY,DD,A7,248,248-3,0.045,0.5,165,69,38.16,-1.77,0.51,1.14,1.966092565,-0.142053955,1.025342509,-1.263255019,-0.716697017,2.377549551
Sel,MARY,DD,A7,248,248-4,0.046,0.4,161,65,37.36,0,2.87,1.435,2.140437551,-0.86899194,0.836853864,-0.523992566,-0.943658984,2.32656525
Sel,MARY,DD,A7,248,248-5,0.043,0.5,160,64,35,-1.18,1.64,1.41,1.617402594,-0.142053955,0.28081236,-0.586641927,-1.058871293,1.653917062
Sel,MARY,DD,A7,248,248-6,0.044,0.5,161,65,35.17,-1.14,1.84,1.49,1.791747579,-0.142053955,0.320866197,-0.386163973,-0.943658984,1.550494389
Sel,MARY,DD,A7,248,248-7,0.045,0.6,164,68,38.38,-1.36,1.29,1.325,1.966092565,0.58488403,1.077176887,-0.799649752,-0.745040767,1.669891961
Sel,MARY,DD,A7,248,248-8,0.036,0.5,169,73,36.94,0,2.43,1.215,0.396987693,-0.142053955,0.737897325,-1.075306938,-0.66677881,1.47121939
Sel,MARY,DD,A7,248,248-9,0.047,0.4,163,67,36.95,-0.65,1.38,1.015,2.314782536,-0.86899194,0.740253433,-1.576501821,-0.785920783,3.097403151
Sel,MARY,DD,A7,249,249-1,0.04,0.5,160,64,33.87,-1.12,1.35,1.235,1.094367636,-0.142053955,0.014572148,-1.025187449,-1.058871293,1.683050596
Sel,MARY,DD,A7,249,249-10,0.036,0.5,158,62,34.42,-1.02,2.16,1.59,0.396987693,-0.142053955,0.144158092,-0.135566532,-1.409682012,0.884782868
Sel,MARY,DD,A7,249,249-2,0.035,0.4,157,61,30.34,-1.92,1.07,1.495,0.222642708,-0.86899194,-0.817134,-0.373634101,-1.691289789,1.222100577
Sel,MARY,DD,A7,249,249-3,0.045,0.5,164,68,30.47,-1.29,1.49,1.39,1.966092565,-0.142053955,-0.786504595,-0.636761415,-0.745040767,1.44938334
Sel,MARY,DD,A7,249,249-4,0.036,0.3,160,64,37.84,-1.92,1.07,1.495,0.396987693,-1.595929925,0.949947051,-0.373634101,-1.058871293,1.925714648
Sel,MARY,DD,A7,249,249-5,0.037,0.5,158,62,30.93,-1.09,2.4,1.745,0.571332679,-0.142053955,-0.678123624,0.252859503,-1.409682012,0.457053608
Sel,MARY,DD,A7,249,249-6,0.033,0.4,158,62,30.3,-1.54,1.84,1.69,-0.126047264,-0.86899194,-0.826558432,0.11503091,-1.409682012,0.60911272
Sel,MARY,DD,A7,249,249-7,0.035,0.3,159,63,34.81,-1.26,1.97,1.615,0.222642708,-1.595929925,0.236046306,-0.072917171,-1.208243346,1.494278234
Sel,MARY,DD,A7,249,249-8,0.037,0.3,158,62,18.7,-1.59,1.68,1.635,0.571332679,-1.595929925,-3.559643791,-0.022797683,-1.409682012,0.682168862
Sel,MARY,DD,A7,249,249-9,0.04,0.3,167,71,27.92,-1.79,0.53,1.16,1.094367636,-1.595929925,-1.387312152,-1.21313553,-0.691150096,2.101465945
Con,HOFF,DD,A1,306,C-306,0.034,0.5,241,145,36.66,-1.11,2.17,1.64,0.048297722,-0.142053955,0.671926299,-0.010267811,0.103404988,0.244616122
Con,HOFF,DD,A1,307,C-307,0.03,0.5,249,153,31.6,-2.44,1.04,1.74,-0.649082221,-0.142053955,-0.520264383,0.240329631,0.29145076,-0.619762389
Con,HOFF,DD,A1,308,C-308,0.029,0.6,241,145,42.11,-3.33,0,1.665,-0.823427207,0.58488403,1.956005196,0.052381549,0.103404988,-0.228225345
Con,HOFF,DD,A2,309,C-309,0.032,0.6,207,111,32.1,-1.39,3.09,2.24,-0.30039225,0.58488403,-0.40245898,1.493316838,-0.431156332,-1.497031468
Con,HOFF,DD,A2,310,C-310,0.035,0.6,215,119,28.28,-0.57,3.2,1.885,0.222642708,0.58488403,-1.302492262,0.603695921,-0.304325739,-0.896549191
Con,HOFF,DD,A2,311,C-311,0.03,0.3,219,123,30.13,-0.93,2.12,1.525,-0.649082221,-1.595929925,-0.866612269,-0.298454869,-0.169718362,0.628591621
Con,HOFF,DD,A2,312,C-312,0.035,0.5,208,112,36.64,-1.75,1.9,1.825,0.222642708,-0.142053955,0.667214083,0.453337456,-0.424729111,0.163185279
Con,HOFF,DD,A2,313,C-313,0.038,0.5,181,85,30.78,-0.32,1.76,1.04,0.745677665,-0.142053955,-0.713465245,-1.51385246,-0.457698691,1.489816584
Con,HOFF,DD,A2,314,C-314,0.05,0.5,228,132,29.34,-2.56,0.98,1.77,2.837817494,-0.142053955,-1.052744807,0.315508863,0.036369962,0.774032832
Con,HOFF,DD,A3,315,C-315,0.033,0.6,221,125,29.53,-2.17,1.65,1.91,-0.126047264,0.58488403,-1.007978753,0.666345281,-0.082788575,-1.093891167
Con,HOFF,DD,A3,316,C-316,0.026,0.4,215,119,34.7,-0.98,1.15,1.065,-1.346462164,-0.86899194,0.210129118,-1.4512031,-0.304325739,1.121419115
Con,HOFF,DD,A3,317,C-317,0.033,0.6,256,160,30.83,0,4.51,2.255,-0.126047264,0.58488403,-0.701684705,1.530906455,0.489850648,-1.854854696
Con,HOFF,DD,A3,318,C-318,0.025,0.6,217,121,32.2,-2.3,0,1.15,-1.52080715,0.58488403,-0.378897899,-1.238195275,-0.246449127,-0.063902506
Con,HOFF,DD,A3,319,C-319,0.034,0.4,260,164,34.75,-2.38,2.22,2.3,0.048297722,-0.86899194,0.221909658,1.643675303,0.579869229,-0.874684552
Con,HOFF,DD,A3,320,C-320,0.027,0.5,244,148,27.9,-1.35,0.4,0.875,-1.172117178,-0.142053955,-1.392024368,-1.927338239,0.155455377,0.57541013
Con,HOFF,DD,A3,321,C-321,0.044,0.6,217,121,36.49,-0.64,3,1.82,1.791747579,0.58488403,0.631872462,0.440807584,-0.246449127,0.385385026
Con,HOFF,DD,A3,322,C-322,0.026,0.4,238,142,34.05,-1.12,2.65,1.885,-1.346462164,-0.86899194,0.056982093,0.603695921,0.086320076,-0.574585035
Con,HOFF,DD,A3,323,C-323,0.037,0.6,233,137,34.42,-1.48,2.2,1.84,0.571332679,0.58488403,0.144158092,0.490927072,0.055744741,-0.411296103
Con,HOFF,DD,A4,324,C-324,0.022,0.5,221,125,32.17,-1.89,0.65,1.27,-2.043842107,-0.142053955,-0.385966223,-0.937478345,-0.082788575,-0.18163322
Con,HOFF,DD,A4,325,C-325,0.025,0.4,240,144,37.44,-2.28,2.9,2.59,-1.52080715,-0.86899194,0.855702728,2.370407884,0.095153639,-1.74752554
Con,HOFF,DD,A4,326,C-326,0.023,0.5,259,163,19.67,-1.18,1.02,1.1,-1.869497121,-0.142053955,-3.331101308,-1.363493995,0.557120625,-0.792045547
Con,HOFF,DD,A4,327,C-327,0.025,0.5,245,149,31.3,-2.91,0.4,1.655,-1.52080715,-0.142053955,-0.590947625,0.027321805,0.175075739,-0.814449649
Con,HOFF,DD,A4,328,C-328,0.028,0.5,219,123,30.79,-2.51,0.55,1.53,-0.997772193,-0.142053955,-0.711109137,-0.285924997,-0.169718362,-0.267676846
Con,HOFF,DD,A5,329,C-329,0.031,0.8,220,124,30.47,-0.79,1.28,1.035,-0.474737235,2.03876,-0.786504595,-1.526382332,-0.130569274,-0.327544095
Con,HOFF,DD,A5,330,C-330,0.034,0.5,286,190,39.43,-1.25,1.37,1.31,0.048297722,-0.142053955,1.324568234,-0.837239368,1.419250753,0.56016482
